,mean_fit_time,algorithm,leaf_size,neighbors,param_p,weights,mean_test_nmse,rank_test_nmse,mean_test_r2,rank_test_r2
0,0.006546545028686524,ball_tree,1,11,1,uniform,-17.718935537190085,814,-0.04148233662785143,837
1,0.0062214374542236325,ball_tree,1,11,1,distance,-17.74383388271605,991,-0.04335820578547595,1009
2,0.006095170974731445,ball_tree,1,11,2,uniform,-17.57214214876033,88,-0.032713708756991956,85
3,0.006506109237670898,ball_tree,1,11,2,distance,-17.589143581766248,162,-0.034225031879397724,209
4,0.03554682731628418,ball_tree,1,11,3,uniform,-17.67423801652893,608,-0.03870799024155475,602
5,0.025670194625854494,ball_tree,1,11,3,distance,-17.69338592119341,727,-0.04034485085888453,770
6,0.005968475341796875,ball_tree,1,12,1,uniform,-17.705502777777774,756,-0.04050973225334414,782
7,0.00843048095703125,ball_tree,1,12,1,distance,-17.73983631998723,955,-0.04314707593777544,1000
8,0.005951023101806641,ball_tree,1,12,2,uniform,-17.565369444444443,65,-0.03223509543408138,60
9,0.005934429168701172,ball_tree,1,12,2,distance,-17.596003680196095,201,-0.03465508765159446,233
10,0.025701236724853516,ball_tree,1,12,3,uniform,-17.65921388888889,542,-0.037744786218754586,511
11,0.025171422958374025,ball_tree,1,12,3,distance,-17.691708827630936,721,-0.04027377166525258,756
12,0.006094503402709961,ball_tree,1,13,1,uniform,-17.690416568047336,711,-0.039656926922485125,701
13,0.006063079833984375,ball_tree,1,13,1,distance,-17.729949734878772,866,-0.04249148488935193,951
14,0.005959415435791015,ball_tree,1,13,2,uniform,-17.565020118343195,64,-0.0322169262921344,59
15,0.005992460250854492,ball_tree,1,13,2,distance,-17.598416880238116,214,-0.03472607926964362,234
16,0.025094366073608397,ball_tree,1,13,3,uniform,-17.651846153846154,475,-0.037314458164050324,418
17,0.02901148796081543,ball_tree,1,13,3,distance,-17.68687662595081,696,-0.03991944112216665,721
18,0.006012344360351562,ball_tree,1,14,1,uniform,-17.650608163265307,461,-0.03661466208305702,351
19,0.005999135971069336,ball_tree,1,14,1,distance,-17.69548555070013,728,-0.03993353333323126,722
20,0.005979490280151367,ball_tree,1,14,2,uniform,-17.532959183673466,18,-0.029668073042243084,11
21,0.005961799621582031,ball_tree,1,14,2,distance,-17.569023224844248,70,-0.03239429080838582,65
22,0.025175094604492188,ball_tree,1,14,3,uniform,-17.613742857142856,261,-0.03441077865303206,212
23,0.027500152587890625,ball_tree,1,14,3,distance,-17.65069475374905,465,-0.03717883843375049,409
24,0.006112289428710937,ball_tree,1,15,1,uniform,-17.646026666666668,439,-0.03652734940804545,349
25,0.006201457977294922,ball_tree,1,15,1,distance,-17.691330125534634,720,-0.03967313388308238,706
26,0.005925989151000977,ball_tree,1,15,2,uniform,-17.53709688888889,34,-0.030086129667075648,30
27,0.006058740615844727,ball_tree,1,15,2,distance,-17.573470193796044,97,-0.032653459734558576,82
28,0.025111055374145506,ball_tree,1,15,3,uniform,-17.612624,255,-0.03452016394741117,226
29,0.0250948429107666,ball_tree,1,15,3,distance,-17.649849504866307,458,-0.03712942326808024,408
30,0.006008958816528321,ball_tree,1,16,1,uniform,-17.6383328125,384,-0.03599373970624446,283
31,0.006000041961669922,ball_tree,1,16,1,distance,-17.692564826367256,726,-0.039704104602327296,707
32,0.005956411361694336,ball_tree,1,16,2,uniform,-17.53540625,31,-0.029907643373102387,22
33,0.005886459350585937,ball_tree,1,16,2,distance,-17.58190864011739,141,-0.03311924114643701,114
34,0.02514619827270508,ball_tree,1,16,3,uniform,-17.60631875,243,-0.034070710273244355,184
35,0.027421998977661132,ball_tree,1,16,3,distance,-17.653640637759956,491,-0.03732406596805946,419
36,0.006025171279907227,ball_tree,1,17,1,uniform,-17.664485813148787,568,-0.037729854787876556,510
37,0.006001758575439453,ball_tree,1,17,1,distance,-17.724195536040806,854,-0.041864160621993565,866
38,0.005973339080810547,ball_tree,1,17,2,uniform,-17.514903806228375,3,-0.029932689400859518,23
39,0.005996561050415039,ball_tree,1,17,2,distance,-17.569993653867247,81,-0.033703491389615994,158
40,0.02509894371032715,ball_tree,1,17,3,uniform,-17.60989896193772,252,-0.03450028824232345,225
41,0.025039529800415038,ball_tree,1,17,3,distance,-17.66179458558302,547,-0.038093992715042546,561
42,0.005925989151000977,ball_tree,2,11,1,uniform,-17.721176859504133,835,-0.04164638505698482,847
43,0.005903816223144532,ball_tree,2,11,1,distance,-17.744289472647843,994,-0.04338536494667275,1012
44,0.005839252471923828,ball_tree,2,11,2,uniform,-17.571728925619833,86,-0.03272640142166901,86
45,0.0058971881866455075,ball_tree,2,11,2,distance,-17.589167186933498,163,-0.034225961395421604,210
46,0.024532318115234375,ball_tree,2,11,3,uniform,-17.713742148760332,801,-0.04110028309808493,824
47,0.025199460983276366,ball_tree,2,11,3,distance,-17.73323190929978,881,-0.04271971939528715,962
48,0.0058929443359375,ball_tree,2,12,1,uniform,-17.705647222222222,759,-0.04056298975144177,783
49,0.005929994583129883,ball_tree,2,12,1,distance,-17.743090962507406,989,-0.04334109590623947,1007
50,0.005858182907104492,ball_tree,2,12,2,uniform,-17.56557777777778,66,-0.03224730376827298,61
51,0.005808067321777344,ball_tree,2,12,2,distance,-17.598835667286725,221,-0.03482391218224836,247
52,0.024507951736450196,ball_tree,2,12,3,uniform,-17.696272222222223,741,-0.039953739959870525,731
53,0.024331998825073243,ball_tree,2,12,3,distance,-17.731315933180746,873,-0.042634877873652624,958
54,0.005881834030151367,ball_tree,2,13,1,uniform,-17.6884,705,-0.03957224143063175,680
55,0.005878448486328125,ball_tree,2,13,1,distance,-17.73034238495419,871,-0.042514891606876805,956
56,0.00577387809753418,ball_tree,2,13,2,uniform,-17.56293727810651,61,-0.032096104848377126,57
57,0.005795335769653321,ball_tree,2,13,2,distance,-17.59841821099556,215,-0.034726157813789585,235
58,0.0245208740234375,ball_tree,2,13,3,uniform,-17.684023668639053,681,-0.039236005174861255,649
59,0.02422361373901367,ball_tree,2,13,3,distance,-17.721068696256562,824,-0.0419577379277428,867
60,0.005918455123901367,ball_tree,2,14,1,uniform,-17.64753673469388,440,-0.03651973774367501,347
61,0.008266592025756836,ball_tree,2,14,1,distance,-17.69585060216159,735,-0.039955295208977455,735
62,0.005795860290527343,ball_tree,2,14,2,uniform,-17.52845918367347,16,-0.029487987027849515,9
63,0.0057871341705322266,ball_tree,2,14,2,distance,-17.569023224844248,70,-0.03239429080838582,65
64,0.024316072463989258,ball_tree,2,14,3,uniform,-17.641232653061223,401,-0.03613770586121979,298
65,0.024863338470458983,ball_tree,2,14,3,distance,-17.682623577364026,661,-0.039082216903891444,633
66,0.005968475341796875,ball_tree,2,15,1,uniform,-17.643626666666666,429,-0.036349500270240614,336
67,0.00641322135925293,ball_tree,2,15,1,distance,-17.691315379714787,718,-0.03966915761103587,704
68,0.0058823108673095705,ball_tree,2,15,2,uniform,-17.532963555555558,19,-0.029814843952170822,16
69,0.0058977603912353516,ball_tree,2,15,2,distance,-17.57311463824049,91,-0.03262916671294487,76
70,0.024365043640136717,ball_tree,2,15,3,uniform,-17.63849066666667,385,-0.03603727340775,284
71,0.02432723045349121,ball_tree,2,15,3,distance,-17.679440333785866,644,-0.03889032923017619,617
72,0.005910062789916992,ball_tree,2,16,1,uniform,-17.6481375,444,-0.036655612607968284,360
73,0.005867481231689453,ball_tree,2,16,1,distance,-17.706933421451563,770,-0.04068860422937681,785
74,0.005774688720703125,ball_tree,2,16,2,uniform,-17.545875,41,-0.030617798098095995,37
75,0.006152153015136719,ball_tree,2,16,2,distance,-17.59659614011739,204,-0.03412275170723935,187
76,0.0262906551361084,ball_tree,2,16,3,uniform,-17.5892484375,165,-0.033139174114713524,115
77,0.024634933471679686,ball_tree,2,16,3,distance,-17.640834299354925,391,-0.03668858159711226,367
78,0.005908870697021484,ball_tree,2,17,1,uniform,-17.6615446366782,545,-0.037445222626418716,447
79,0.005886268615722656,ball_tree,2,17,1,distance,-17.711773390712086,788,-0.04095836866871334,816
80,0.005850076675415039,ball_tree,2,17,2,uniform,-17.518606228373702,8,-0.030152735949600572,31
81,0.006153488159179687,ball_tree,2,17,2,distance,-17.55757150853853,53,-0.032797699436335724,88
82,0.02426323890686035,ball_tree,2,17,3,uniform,-17.637926643598615,382,-0.03614029898466837,300
83,0.02427959442138672,ball_tree,2,17,3,distance,-17.67538732282169,609,-0.038739030444030535,603
84,0.006026077270507813,ball_tree,3,11,1,uniform,-17.721176859504133,835,-0.04164638505698482,847
85,0.005860805511474609,ball_tree,3,11,1,distance,-17.744289472647843,994,-0.04338536494667275,1012
86,0.005752038955688476,ball_tree,3,11,2,uniform,-17.571728925619833,86,-0.03272640142166901,86
87,0.005785751342773438,ball_tree,3,11,2,distance,-17.589167186933498,163,-0.034225961395421604,210
88,0.024239349365234374,ball_tree,3,11,3,uniform,-17.713742148760332,801,-0.04110028309808493,824
89,0.024958419799804687,ball_tree,3,11,3,distance,-17.73323190929978,881,-0.04271971939528715,962
90,0.005900859832763672,ball_tree,3,12,1,uniform,-17.705647222222222,759,-0.04056298975144177,783
91,0.005881643295288086,ball_tree,3,12,1,distance,-17.743090962507406,989,-0.04334109590623947,1007
92,0.0062481403350830075,ball_tree,3,12,2,uniform,-17.56557777777778,66,-0.03224730376827298,61
