,mean_fit_time,algorithm,leaf_size,neighbors,param_p,weights,mean_test_nmse,rank_test_nmse,mean_test_r2,rank_test_r2
0,0.002283811569213867,ball_tree,1,1,1,uniform,-25.317688442211058,9937,0.5684732411894526,9937
1,0.002449178695678711,ball_tree,1,1,1,distance,-25.317688442211058,9937,0.5684732411894525,10009
2,0.0027435779571533202,ball_tree,1,1,2,uniform,-26.992462311557787,10129,0.5446555814278148,10081
3,0.003141021728515625,ball_tree,1,1,2,distance,-26.992462311557784,10081,0.5446555814278148,10081
4,0.003574037551879883,ball_tree,1,1,3,uniform,-27.60944723618091,10225,0.5358821815070911,10297
5,0.0024676799774169924,ball_tree,1,1,3,distance,-27.60944723618091,10225,0.5358821815070912,10225
6,0.0016703605651855469,ball_tree,1,2,1,uniform,-19.540226130653267,9577,0.673493359252036,9577
7,0.0016522407531738281,ball_tree,1,2,1,distance,-18.992446324222776,9505,0.6846559470728477,9505
8,0.0015842437744140625,ball_tree,1,2,2,uniform,-20.29211055276382,9721,0.6564246922811341,9721
9,0.0015430927276611328,ball_tree,1,2,2,distance,-20.07280246842501,9649,0.6616405447636191,9649
10,0.002422809600830078,ball_tree,1,2,3,uniform,-21.40464824120603,9865,0.6414782965099811,9865
11,0.0024001598358154297,ball_tree,1,2,3,distance,-21.200916140247823,9793,0.6462767283115082,9793
12,0.0016130447387695313,ball_tree,1,3,1,uniform,-17.745644891122275,8929,0.7028239326466824,8929
13,0.0022617340087890624,ball_tree,1,3,1,distance,-16.72572729022447,7417,0.721969002865729,6481
14,0.0015169620513916016,ball_tree,1,3,2,uniform,-18.734863204913456,9361,0.6889915806052592,9361
15,0.0015150547027587891,ball_tree,1,3,2,distance,-18.099240950714506,9097,0.7004190041821101,9001
16,0.0024091720581054686,ball_tree,1,3,3,uniform,-18.881323283082075,9433,0.6852393249546207,9433
17,0.0029529571533203126,ball_tree,1,3,3,distance,-18.29106324729477,9289,0.6969443347279126,9145
18,0.001571321487426758,ball_tree,1,4,1,uniform,-16.377565954773868,5761,0.7255100084143379,5689
19,0.0015565872192382813,ball_tree,1,4,1,distance,-15.832227111105984,2449,0.7359241510063061,2338
20,0.0015427589416503907,ball_tree,1,4,2,uniform,-17.506199748743718,8785,0.7075582032879346,8785
21,0.0015556812286376953,ball_tree,1,4,2,distance,-17.22983611594685,8569,0.7135653045898667,8569
22,0.0027894496917724608,ball_tree,1,4,3,uniform,-18.196363065326633,9217,0.6926870836192186,9289
23,0.0023718833923339843,ball_tree,1,4,3,distance,-17.704427426321555,8857,0.7044099449957584,8857
24,0.0016082286834716796,ball_tree,1,5,1,uniform,-15.71201809045226,1873,0.735956431734756,2305
25,0.001617288589477539,ball_tree,1,5,1,distance,-15.069587275559089,1225,0.7486212692765508,1369
26,0.001571989059448242,ball_tree,1,5,2,uniform,-17.961101507537688,9001,0.699277046973706,9073
27,0.001576852798461914,ball_tree,1,5,2,distance,-17.23496947595997,8641,0.7138377681350688,8497
28,0.0024746417999267577,ball_tree,1,5,3,uniform,-18.158194974874373,9145,0.6950286965713794,9217
29,0.0024403095245361327,ball_tree,1,5,3,distance,-17.457339311473415,8713,0.7094922449830513,8713
30,0.0015954017639160157,ball_tree,1,6,1,uniform,-15.949444444444445,3194,0.7350141981968096,2755
31,0.0015297889709472655,ball_tree,1,6,1,distance,-15.10003604907814,1315,0.7500902490956465,1243
32,0.0015466690063476562,ball_tree,1,6,2,uniform,-16.772015633724173,7705,0.7204465563542872,6985
33,0.0015347957611083984,ball_tree,1,6,2,distance,-16.315553119466482,5641,0.7296286726926967,4561
34,0.0023443222045898436,ball_tree,1,6,3,uniform,-16.42618090452261,5977,0.7248866810667771,5905
35,0.0023956298828125,ball_tree,1,6,3,distance,-16.295221770169537,5401,0.7294914581456674,4705
36,0.0021094799041748045,ball_tree,1,7,1,uniform,-15.941524971797765,3187,0.7353837622603865,2539
37,0.0015800952911376952,ball_tree,1,7,1,distance,-15.105359807918408,1369,0.749914396837844,1297
38,0.0015987396240234376,ball_tree,1,7,2,uniform,-16.305273305302023,5545,0.7249020510079658,5833
39,0.00157318115234375,ball_tree,1,7,2,distance,-16.023613914867212,3913,0.7321043810353549,3601
40,0.002366781234741211,ball_tree,1,7,3,uniform,-16.51085529689263,6409,0.7214970008026853,6697
41,0.002395820617675781,ball_tree,1,7,3,distance,-16.260010369806217,5329,0.7281443317755034,5257
42,0.0015781879425048827,ball_tree,1,8,1,uniform,-15.515554334170853,1585,0.7405944628176625,1585
