,mean_fit_time,algorithm,leaf_size,neighbors,param_p,weights,mean_test_nmse,rank_test_nmse,mean_test_r2,rank_test_r2
0,0.0013158321380615234,brute,20,5,1,uniform,-0.7451443152972611,265,0.6117788511298727,265
1,0.0012672901153564452,brute,20,5,1,distance,-0.7465307778896996,268,0.6111876809645619,268
2,0.0026211261749267576,brute,20,5,2,uniform,-0.7175801736806946,247,0.6236305310696136,247
3,0.002499246597290039,brute,20,5,2,distance,-0.7181009705842224,250,0.6232058192606064,252
4,0.0015105724334716797,brute,20,5,3,uniform,-0.7055867468269873,238,0.628239077795293,235
5,0.0010720252990722655,brute,20,5,3,distance,-0.7055619815239045,235,0.6277995180114468,244
6,0.001143503189086914,brute,20,6,1,uniform,-0.729912380316188,259,0.6203035304261397,259
7,0.0008977890014648437,brute,20,6,1,distance,-0.7310952561620981,262,0.6198309309386842,262
8,0.0013890743255615234,brute,20,6,2,uniform,-0.7031042455280933,223,0.6316082632381029,229
9,0.00116119384765625,brute,20,6,2,distance,-0.7038260687980915,226,0.631032255825482,232
10,0.0008339405059814454,brute,20,6,3,uniform,-0.6951463668076895,205,0.6331878868852793,217
11,0.0008015632629394531,brute,20,6,3,distance,-0.695409775273695,208,0.6327229350693874,220
12,0.0008448600769042969,brute,20,7,1,uniform,-0.7236866658487042,253,0.6225373421833688,253
13,0.0010326862335205077,brute,20,7,1,distance,-0.7243634030745015,256,0.6223775621598773,256
14,0.0010224342346191405,brute,20,7,2,uniform,-0.692195629353946,199,0.6376442081874959,199
15,0.0031951904296875,brute,20,7,2,distance,-0.6931726873401934,202,0.6369461797705125,202
16,0.0015258312225341797,brute,20,7,3,uniform,-0.6829525990757024,163,0.639144225737332,187
17,0.0008995532989501953,brute,20,7,3,distance,-0.6836870072946029,172,0.6385001138765987,196
18,0.0007622241973876953,brute,20,8,1,uniform,-0.7126868111222445,241,0.6280635373445603,238
19,0.0008282661437988281,brute,20,8,1,distance,-0.713292060722402,244,0.6279873679867607,241
20,0.001806163787841797,brute,20,8,2,uniform,-0.6820202070808282,157,0.643076922642737,160
21,0.0012318611145019532,brute,20,8,2,distance,-0.6831887869888911,169,0.6422846582517927,166
22,0.0010451316833496095,brute,20,8,3,uniform,-0.6706061915497662,124,0.645620553050652,142
23,0.0007881641387939454,brute,20,8,3,distance,-0.6718982769846759,130,0.6447190413144366,151
24,0.0007490158081054687,brute,20,9,1,uniform,-0.7048944308369826,229,0.6319565058347375,223
25,0.0008036136627197265,brute,20,9,1,distance,-0.7054623053971484,232,0.6319025696327545,226
26,0.0012335777282714844,brute,20,9,2,uniform,-0.6741244299298185,133,0.6472751198102962,127
27,0.0018332958221435546,brute,20,9,2,distance,-0.6754277212221063,136,0.6464300648929038,133
28,0.000747060775756836,brute,20,9,3,uniform,-0.6640013030175577,109,0.6489800174017589,118
29,0.000723886489868164,brute,20,9,3,distance,-0.6653817378538078,115,0.648031480290768,124
30,0.0008584976196289063,brute,20,10,1,uniform,-0.7004888443553774,217,0.6336383381313084,214
31,0.0008388519287109375,brute,20,10,1,distance,-0.7008075753295147,220,0.6337715762561545,211
32,0.001066303253173828,brute,20,10,2,uniform,-0.6696841416165664,121,0.6496979365851653,115
33,0.001390552520751953,brute,20,10,2,distance,-0.6709380634272385,127,0.6489115587171204,121
34,0.0008203983306884766,brute,20,10,3,uniform,-0.6602341616566465,91,0.6504671460198285,109
35,0.0008829116821289062,brute,20,10,3,distance,-0.6612994805098645,94,0.6497536011438654,112
36,0.0008354663848876953,brute,20,11,1,uniform,-0.6968520401684912,211,0.6364990679606753,208
37,0.0008122920989990234,brute,20,11,1,distance,-0.6968567635261991,214,0.6367559107908957,205
38,0.0010589122772216796,brute,20,11,2,uniform,-0.6644329651037613,112,0.6523723310749772,103
39,0.0011602401733398437,brute,20,11,2,distance,-0.6654988642815369,118,0.6517427168992211,106
40,0.0008523941040039062,brute,20,11,3,uniform,-0.6557403953913337,64,0.6535674012207217,91
41,0.0008589744567871094,brute,20,11,3,distance,-0.6568104066482819,70,0.6527871296724579,100
42,0.0007824420928955079,brute,20,12,1,uniform,-0.6914523213092851,193,0.6388149792182831,193
43,0.0008289337158203125,brute,20,12,1,distance,-0.6916076209202545,196,0.6390235765337243,190
44,0.0009714126586914063,brute,20,12,2,uniform,-0.6627161545312847,100,0.6537623378425776,85
45,0.0013662338256835937,brute,20,12,2,distance,-0.6635138481303452,106,0.6532708758325373,97
46,0.0009640216827392578,brute,20,12,3,uniform,-0.6551589846359385,55,0.6542276112813795,79
47,0.0007833003997802735,brute,20,12,3,distance,-0.6560334210741618,67,0.6535511738237403,94
48,0.0009031295776367188,brute,20,13,1,uniform,-0.6888508535809291,187,0.639634724910614,184
49,0.000958251953125,brute,20,13,1,distance,-0.6888989485849987,190,0.6399474454396767,181
50,0.0012004375457763672,brute,20,13,2,uniform,-0.6623527923697492,97,0.6538067218974672,82
51,0.001657390594482422,brute,20,13,2,distance,-0.6627399200991302,103,0.6535676506459358,88
52,0.0007997989654541015,brute,20,13,3,uniform,-0.6530797294786812,37,0.6558809342132353,67
53,0.0009222984313964844,brute,20,13,3,distance,-0.6538088725583507,40,0.6552678210086288,70
54,0.00096893310546875,brute,20,14,1,uniform,-0.6868675991438659,184,0.6403162552172971,178
55,0.0008638858795166016,brute,20,14,1,distance,-0.6865778734647043,181,0.6408209503556861,175
56,0.0013504505157470703,brute,20,14,2,uniform,-0.659799387891429,85,0.6549514617933014,73
57,0.001882028579711914,brute,20,14,2,distance,-0.6600126548201822,88,0.6547998223993773,76
58,0.0010125160217285157,brute,20,14,3,uniform,-0.6519192739219936,31,0.6571551166529582,49
59,0.0008191585540771485,brute,20,14,3,distance,-0.6524299910394075,34,0.6565753071245469,58
60,0.0007867813110351562,brute,20,15,1,uniform,-0.6844071728642469,178,0.6415509068958734,172
61,0.0010208606719970704,brute,20,15,1,distance,-0.6840589831750735,175,0.6420547943513245,171
62,0.0013753890991210938,brute,20,15,2,uniform,-0.6578052460476508,79,0.6560908843148573,61
63,0.001829385757446289,brute,20,15,2,distance,-0.6579064686108796,82,0.6559734943867667,64
64,0.0007740974426269532,brute,20,15,3,uniform,-0.6511322971869664,25,0.6584450696941605,28
65,0.0007797718048095703,brute,20,15,3,distance,-0.6513762075331803,28,0.6579298790646333,46
66,0.0007525444030761719,brute,20,16,1,uniform,-0.6830301540581163,166,0.6426249920259138,163
67,0.0008045673370361328,brute,20,16,1,distance,-0.6824381327012247,160,0.6431741063683891,157
68,0.0015854358673095704,brute,20,16,2,uniform,-0.6570717737558448,76,0.6569136266174931,52
69,0.0015632152557373048,brute,20,16,2,distance,-0.6568915053222771,73,0.6568895910826021,55
70,0.0012957096099853516,brute,20,16,3,uniform,-0.6499166249164995,19,0.6592778434211708,19
71,0.0012632369995117187,brute,20,16,3,distance,-0.6499829096374405,22,0.6588487090792277,22
72,0.0008299350738525391,brute,20,17,1,uniform,-0.6798748408004012,154,0.6444379031249127,154
73,0.0008656024932861328,brute,20,17,1,distance,-0.6792893658412821,151,0.6449456978010141,148
74,0.0012233734130859375,brute,20,17,2,uniform,-0.6549976446549384,52,0.6582606222409472,37
75,0.0016318798065185548,brute,20,17,2,distance,-0.6547129048062564,46,0.6582637367022327,34
76,0.0011930465698242188,brute,20,17,3,uniform,-0.6491235943628895,10,0.6595826467086069,7
77,0.0009354591369628906,brute,20,17,3,distance,-0.6489610271098026,7,0.6593251111512911,16
78,0.000982952117919922,brute,20,18,1,uniform,-0.6786817627023595,148,0.6452277906384216,145
79,0.0009092330932617187,brute,20,18,1,distance,-0.6779287026411785,145,0.6458118295097662,139
80,0.0010246753692626954,brute,20,18,2,uniform,-0.6554090526732477,61,0.6579925395980558,43
81,0.0022859096527099608,brute,20,18,2,distance,-0.6547286629750251,51,0.6582209821137329,40
82,0.0009294986724853515,brute,20,18,3,uniform,-0.6493007166596567,13,0.6602330779241341,1
83,0.0008644580841064454,brute,20,18,3,distance,-0.6488388145016862,1,0.6600628921427841,4
84,0.0008507251739501953,brute,20,19,1,uniform,-0.6774329156928816,142,0.6458243051304867,136
85,0.0010251998901367188,brute,20,19,1,distance,-0.6763979483633826,139,0.646538561247848,132
86,0.0012719154357910157,brute,20,19,2,uniform,-0.6552029340305726,58,0.6583801987457998,31
87,0.0011199474334716796,brute,20,19,2,distance,-0.6543261421362294,45,0.6586737601738896,25
88,0.0012931346893310547,brute,20,19,3,uniform,-0.6496234130310482,16,0.6594977679308587,13
