,mean_fit_time,algorithm,leaf_size,neighbors,param_p,weights,mean_test_nmse,rank_test_nmse,mean_test_r2,rank_test_r2
0,0.0020527362823486326,brute,10,1,1,uniform,-0.14723146747352497,3241,0.9218305688654131,3241
1,0.0020508766174316406,brute,10,1,1,distance,-0.14723146747352497,3241,0.9218305688654131,3241
2,0.002819538116455078,brute,10,1,2,uniform,-0.15981845688350985,3301,0.9164984218747103,3301
3,0.002027273178100586,brute,10,1,2,distance,-0.15981845688350985,3301,0.9164984218747103,3301
4,0.002929544448852539,brute,10,1,3,uniform,-0.16322239031770047,3361,0.9153293116552377,3361
5,0.0015481948852539063,brute,10,1,3,distance,-0.16322239031770047,3361,0.9153293116552377,3361
6,0.0016602516174316407,brute,10,2,1,uniform,-0.1218192133131619,2221,0.9376018874872573,2371
7,0.0016819953918457032,brute,10,2,1,distance,-0.12130492463951603,2151,0.9377826239812498,2311
8,0.0016237258911132812,brute,10,2,2,uniform,-0.13324130105900153,3061,0.9312387210121815,3151
9,0.003785228729248047,brute,10,2,2,distance,-0.1319748497109702,3001,0.9318448608515354,3121
10,0.003077077865600586,brute,10,2,3,uniform,-0.13691754916792737,3211,0.9281882331705334,3211
11,0.0015940189361572266,brute,10,2,3,distance,-0.13485582891439163,3121,0.9292917034067875,3181
12,0.0015545368194580078,brute,10,3,1,uniform,-0.11100857286938981,991,0.9434364201917895,1051
13,0.0015753746032714845,brute,10,3,1,distance,-0.110499006235288,961,0.9436418618557292,991
14,0.0028143882751464843,brute,10,3,2,uniform,-0.12288956127080185,2311,0.9369312222379321,2611
15,0.001560211181640625,brute,10,3,2,distance,-0.12189510086023973,2281,0.9374420892740314,2431
16,0.0016599655151367187,brute,10,3,3,uniform,-0.12456043032442429,2581,0.9359653378474132,2851
17,0.0015790939331054687,brute,10,3,3,distance,-0.12292766544959421,2371,0.9367514461397706,2701
18,0.0015498161315917968,brute,10,4,1,uniform,-0.11026285930408475,931,0.9441469492458887,931
19,0.0015774250030517578,brute,10,4,1,distance,-0.10912982637472628,901,0.9446775445037424,901
20,0.0033279895782470704,brute,10,4,2,uniform,-0.11492813918305597,1351,0.9410925911868119,1621
21,0.0028992652893066405,brute,10,4,2,distance,-0.11358081428876272,1201,0.9418135503741261,1351
22,0.001878499984741211,brute,10,4,3,uniform,-0.12095593797276856,2071,0.9375672500002002,2401
23,0.0015662193298339843,brute,10,4,3,distance,-0.11894564246359789,1831,0.9386550824373339,2131
24,0.001594686508178711,brute,10,5,1,uniform,-0.1073446293494705,811,0.9454425478294406,871
25,0.001544046401977539,brute,10,5,1,distance,-0.10592197525165473,741,0.946250493469432,721
26,0.0015770912170410157,brute,10,5,2,uniform,-0.11466444780635403,1321,0.9416674553272352,1411
27,0.0035048007965087892,brute,10,5,2,distance,-0.11208596307375437,1131,0.9428722084032501,1141
28,0.001897573471069336,brute,10,5,3,uniform,-0.12291860816944024,2341,0.9376109925384096,2341
29,0.001744556427001953,brute,10,5,3,distance,-0.11869028347038238,1741,0.9395961291229112,1981
30,0.0016225337982177734,brute,10,6,1,uniform,-0.10704151958312323,781,0.9457487535212257,811
31,0.001636838912963867,brute,10,6,1,distance,-0.10482969444901549,661,0.9468648482436559,691
32,0.0015934944152832032,brute,10,6,2,uniform,-0.11851319549504119,1681,0.9396107859231265,1951
33,0.0021248817443847655,brute,10,6,2,distance,-0.11460785451360633,1281,0.9414970839110276,1491
34,0.002066230773925781,brute,10,6,3,uniform,-0.12429189779794925,2521,0.9372829689583058,2521
35,0.0016485214233398437,brute,10,6,3,distance,-0.11909524639280547,1891,0.9396519849930505,1921
36,0.0015718460083007813,brute,10,7,1,uniform,-0.10660934267806972,751,0.9460944512918588,751
37,0.0016777515411376953,brute,10,7,1,distance,-0.10413962565678542,631,0.9473161192279375,631
38,0.0022086143493652345,brute,10,7,2,uniform,-0.11566920868195993,1501,0.941292602556332,1531
39,0.0034112453460693358,brute,10,7,2,distance,-0.11241576981463025,1191,0.9428592764718497,1171
40,0.0017514705657958984,brute,10,7,3,uniform,-0.12304794837753558,2461,0.9377909802189062,2281
41,0.0015457630157470702,brute,10,7,3,distance,-0.11800930488907077,1651,0.9401290455178808,1711
42,0.0015989780426025391,brute,10,8,1,uniform,-0.10241348335854765,451,0.9484122852645396,511
43,0.0016237735748291016,brute,10,8,1,distance,-0.10043520304096695,241,0.9493254987238801,271
44,0.0024512290954589845,brute,10,8,2,uniform,-0.1156245272314675,1471,0.9415190138781478,1441
45,0.002198457717895508,brute,10,8,2,distance,-0.11166504517816325,1071,0.9433676909776265,1111
46,0.0016408920288085937,brute,10,8,3,uniform,-0.12484682299546143,2641,0.9371413131322851,2551
47,0.0016169071197509766,brute,10,8,3,distance,-0.11895948078502218,1861,0.9398449223491642,1861
48,0.001605081558227539,brute,10,9,1,uniform,-0.10109486188154872,331,0.9491810715810861,331
49,0.0017283439636230468,brute,10,9,1,distance,-0.0990327531700023,61,0.9501211971124378,121
50,0.0016620159149169922,brute,10,9,2,uniform,-0.11522253973590334,1411,0.9417816276939265,1381
51,0.0028749942779541016,brute,10,9,2,distance,-0.11108532734658565,1041,0.9437239632441099,961
52,0.0016679763793945312,brute,10,9,3,uniform,-0.12449095086008853,2551,0.9373343176497716,2461
53,0.0016375541687011718,brute,10,9,3,distance,-0.11867270782304613,1711,0.9400478019603634,1801
54,0.0016445636749267579,brute,10,10,1,uniform,-0.10102299546142207,301,0.9494976523735631,241
55,0.0019062042236328125,brute,10,10,1,distance,-0.09884505247085584,1,0.9504497153400446,1
